136
A7 A12 12 6 0.14 0.0 0.157144687 1.0 0.0
A7 A13 12 6 0.14 0.0 0.157144687 1.0 0.0
A7 A14 12 6 0.14 0.0 0.157144687 1.0 0.0
A7 A15 12 6 0.14 0.0 0.157144687 1.0 0.0
A7 A16 12 6 0.14 0.0 0.157144687 1.0 0.0
A8 A8 12 6 0.14 1.0 0.157144687 1.0 0.0
A8 A9 12 6 0.14 0.0 0.157144687 1.0 0.0
A8 A10 12 6 0.14 0.0 0.157144687 1.0 0.0
A8 A11 12 6 0.14 0.0 0.157144687 1.0 0.0
A8 A12 12 6 0.14 0.0 0.157144687 1.0 0.0
A8 A13 12 6 0.14 0.0 0.157144687 1.0 0.0
A8 A14 12 6 0.14 0.0 0.157144687 1.0 0.0
A8 A15 12 6 0.14 0.0 0.157144687 1.0 0.0
A8 A16 12 6 0.14 0.0 0.157144687 1.0 0.0
A9 A9 12 6 0.14 1.0 0.157144687 1.0 0.0
A9 A10 12 6 0.14 0.0 0.157144687 1.0 0.0
A9 A11 12 6 0.14 0.0 0.157144687 1.0 0.0
A9 A12 12 6 0.14 0.0 0.157144687 1.0 0.0
A9 A13 12 6 0.14 0.0 0.157144687 1.0 0.0
A9 A14 12 6 0.14 0.0 0.157144687 1.0 0.0
A9 A15 12 6 0.14 0.0 0.157144687 1.0 0.0
A9 A16 12 6 0.14 0.0 0.157144687 1.0 0.0
A10 A10 12 6 0.14 1.0 0.157144687 1.0 0.0
A10 A11 12 6 0.14 0.0 0.157144687 1.0 0.0
A10 A12 12 6 0.14 0.0 0.157144687 1.0 0.0
A10 A13 12 6 0.14 0.0 0.157144687 1.0 0.0
A10 A14 12 6 0.14 0.0 0.157144687 1.0 0.0
A10 A15 12 6 0.14 0.0 0.157144687 1.0 0.0
A10 A16 12 6 0.14 0.0 0.157144687 1.0 0.0
A11 A11 12 6 0.14 1.0 0.157144687 1.0 0.0
A11 A12 12 6 0.14 0.0 0.157144687 1.0 0.0
A11 A13 12 6 0.14 0.0 0.157144687 1.0 0.0
A11 A14 12 6 0.14 0.0 0.157144687 1.0 0.0
A11 A15 12 6 0.14 0.0 0.157144687 1.0 0.0
A11 A16 12 6 0.14 0.0 0.157144687 1.0 0.0
A12 A12 12 6 0.14 1.0 0.157144687 1.0 0.0
A12 A13 12 6 0.14 0.0 0.157144687 1.0 0.0
A12 A14 12 6 0.14 0.0 0.157144687 1.0 0.0
A12 A15 12 6 0.14 0.0 0.157144687 1.0 0.0
A12 A16 12 6 0.14 0.0 0.157144687 1.0 0.0
A13 A13 12 6 0.14 1.0 0.157144687 1.0 0.0
A13 A14 12 6 0.14 0.0 0.157144687 1.0 0.0
A13 A15 12 6 0.14 0.0 0.157144687 1.0 0.0
A13 A16 12 6 0.14 0.0 0.157144687 1.0 0.0
A14 A14 12 6 0.14 1.0 0.157144687 1.0 0.0
A14 A15 12 6 0.14 0.0 0.157144687 1.0 0.0
A14 A16 12 6 0.14 0.0 0.157144687 1.0 0.0
A15 A15 12 6 0.14 1.0 0.157144687 1.0 0.0
A15 A16 12 6 0.14 0.0 0.157144687 1.0 0.0
A16 A16 12 6 0.14 1.0 0.157144687 1.0 0.0

# num_atom_types
# type type Erep Eatt sigma epsilon cutoff mass charge
